2018-10-30 08:50:12.819 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'sysDataService' of type [class cn.mooc.app.core.service.SysDataService] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.825 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'dbShiroDataService' of type [class cn.mooc.app.core.web.shiro.auth.db.DbShiroDataService] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.846 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'defaultEventRegistry' of type [class cn.mooc.app.core.event.DefaultEventRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.849 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'syncEventDispatcher' of type [class cn.mooc.app.core.event.SyncEventDispatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.853 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'authFilterRegistry' of type [class cn.mooc.app.core.web.shiro.auth.filter.AuthFilterRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.918 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'credentialsMatcher' of type [class cn.mooc.app.core.web.shiro.auth.matcher.NormalCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.920 [main] INFO  o.a.shiro.realm.AuthorizingRealm [248] - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-10-30 08:50:12.920 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'mWebAuthRealm' of type [class cn.mooc.app.core.web.shiro.auth.db.MWebDbAuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.923 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'securityManager' of type [class org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.949 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'mAuthenticationFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.WebDbAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.956 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'uAuthenticationFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.WebDbAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.965 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'ajaxAuthcFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.AjaxAuthFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.975 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'dbRolesAuthorizationFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.DbRolesAuthorizationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.978 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'webRolesAuthorizationFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.DbRolesAuthorizationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.983 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'userFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.AppUserFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.991 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'logoutFilter' of type [class cn.mooc.app.core.web.shiro.auth.db.WebLogoutFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:12.994 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'mLogoutFilter' of type [class org.apache.shiro.web.filter.authc.LogoutFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:13.265 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'transactionManager' of type [class org.springframework.orm.jpa.JpaTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:13.482 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean [462] - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-10-30 08:50:13.486 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [203] - Shutting down ExecutorService 'schedulerPool'
